"CaseID";"Opened";"Closed";"Updated";"Status";"Status_Notes";"Responsible_Agency";"Category";"Request_Type";"Request_Details";"Address";"Supervisor_District";"Neighborhood";"Police_District";"Latitude";"Longitude";"Point";"Source";"Media_URL";"case_open_date";"case_close_date"
339072.0;"12/26/2008 12:40:51 PM";"12/27/2008 01:07:06 PM";"12/27/2008 01:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Other_enter_additional_details_below";"Other_enter_additional_details_below - Offensive";"Intersection of MASONIC AVE and WALLER ST";5.0;"Haight Ashbury";"PARK";37.76928;-122.4451;"""(37.7692842418914";" -122.445105965535)""";"Web";"2008-12-26";"2008-12-27"
339071.0;"12/26/2008 12:39:53 PM";"12/30/2008 07:46:53 AM";"12/30/2008 07:46:53 AM";"Closed";"12-29-08  @1700 #273 reprted to pd ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"dark red - Honda - accord - 5VZH235";"""1512 MASONIC AVE";0.0;" CA";" 94117""";8.0;0.0;"PARK";"37.76627";"-122.4443";"2008-12-26";"2008-12-30"
339069.0;"12/26/2008 12:36:52 PM";"12/28/2008 06:07:16 AM";"12/28/2008 06:07:16 AM";"Closed";"NULL";"DPW Ops Queue";"Encampments";"Encampment items";"Cart Pickup";"""4690 MISSION ST";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.7235";"-122.436";"2008-12-26";"2008-12-28"
339068.0;"12/26/2008 12:36:48 PM";"12/28/2008 06:07:13 AM";"12/28/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""1068 HYDE ST";0.0;" CA";" 94109""";3.0;0.0;"CENTRAL";"37.79083";"-122.4171";"2008-12-26";"2008-12-28"
339067.0;"12/26/2008 12:34:22 PM";"12/27/2008 06:07:19 AM";"12/27/2008 06:07:19 AM";"Closed";"NULL";"DPW Ops Queue";"Encampments";"Encampment Reports";"Encampment Cleanup";""" 849 KEARNY ST";0.0;" CA";" 94108""";3.0;0.0;"CENTRAL";"37.7959";"-122.405";"2008-12-26";"2008-12-27"
339058.0;"12/26/2008 12:26:55 PM";"12/29/2008 08:38:04 AM";"12/29/2008 08:38:04 AM";"Closed";"ENTERED IN SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PUC Water Dept";"PUC Water Dept";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-29"
339056.0;"12/26/2008 12:25:03 PM";"12/26/2008 04:07:05 PM";"12/26/2008 04:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Refrigerator";"Intersection of MASON ST and WATER ST";3.0;"North Beach";"CENTRAL";37.80441;-122.4134;"""(37.8044071572518";" -122.413358876693)""";"Phone";"2008-12-26";"2008-12-26"
339055.0;"12/26/2008 12:24:42 PM";"12/26/2008 01:50:56 PM";"12/26/2008 01:50:56 PM";"Closed";"NULL";"311 Supervisor Queue";"Sewer Issues";"Water_Main_Break";"NA";"""  26 BALHI CT";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.72143";"-122.4397";"2008-12-26";"2008-12-26"
339048.0;"12/26/2008 12:11:03 PM";"12/26/2008 03:07:05 PM";"12/26/2008 03:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";"Intersection of 20TH ST and GUERRERO ST";8.0;"Dolores Heights";"MISSION";37.75837;-122.4235;"""(37.7583644982289";" -122.423488638912)""";"Phone";"2008-12-26";"2008-12-26"
280550.0;"09/12/2008 01:22:44 PM";"12/20/2010 10:04:24 AM";"12/20/2010 10:04:24 AM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Overgrown_Tree";"Pruning_request";"""3632 21ST ST";0.0;" CA";" 94114""";8.0;0.0;"MISSION";"37.75658";"-122.4287";"2008-09-12";"2010-12-20"
339044.0;"12/26/2008 12:07:23 PM";"12/28/2008 06:07:14 AM";"12/28/2008 06:07:14 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-28"
339042.0;"12/26/2008 12:03:39 PM";"12/26/2008 06:07:05 PM";"12/26/2008 06:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Homeless Concerns";"Human Waste";"Human Waste";""" 391 WINDING WAY";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.70987";"-122.439";"2008-12-26";"2008-12-26"
339041.0;"12/26/2008 12:02:55 PM";"12/29/2008 01:35:57 PM";"12/29/2008 01:35:57 PM";"Closed";"NULL";"PUC - Electric/Power - G";"General Request - PUC";"request_for_service";"electric - request_for_service";"""1434 43RD AVE";0.0;" CA";" 94122""";4.0;0.0;"TARAVAL";"37.75988";"-122.5025";"2008-12-26";"2008-12-29"
339038.0;"12/26/2008 12:01:37 PM";"12/29/2008 08:07:05 AM";"12/29/2008 08:07:05 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Missed_Route_Mechanical_Sweeping";"Missed_Route_Mechanical_Sweeping";""" 744 NAPLES ST";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.71709";"-122.4342";"2008-12-26";"2008-12-29"
339036.0;"12/26/2008 11:59:59 AM";"12/30/2008 06:07:18 AM";"12/30/2008 06:07:18 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-30"
339034.0;"12/26/2008 11:58:29 AM";"12/28/2008 06:07:18 AM";"12/28/2008 06:07:18 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Hazardous Materials";"Glass";"Intersection of 35TH AVE and TARAVAL ST";4.0;"Parkside";"TARAVAL";37.74229;-122.4928;"""(37.7422956888103";" -122.492836844432)""";"Phone";"2008-12-26";"2008-12-28"
339033.0;"12/26/2008 11:58:09 AM";"12/26/2008 02:07:05 PM";"12/26/2008 02:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Damaged_Tree";"Hanging_limb";"Intersection of 14TH AVE and FULTON ST";1.0;"Golden Gate Park";"RICHMOND";37.77311;-122.4723;"""(37.7731143562208";" -122.472297396952)""";"Phone";"2008-12-26";"2008-12-26"
339028.0;"12/26/2008 11:52:17 AM";"12/28/2008 06:07:13 AM";"12/28/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""1087 MARKET ST";0.0;" CA";" 94103""";6.0;0.0;"TENDERLOIN";"37.78064";"-122.4119";"2008-12-26";"2008-12-28"
339026.0;"12/26/2008 11:51:07 AM";"12/28/2008 06:07:16 AM";"12/28/2008 06:07:16 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""1145 MARKET ST";0.0;" CA";" 94103""";6.0;0.0;"TENDERLOIN";"37.7795";"-122.413";"2008-12-26";"2008-12-28"
339024.0;"12/26/2008 11:49:34 AM";"12/26/2008 02:07:05 PM";"12/26/2008 02:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Tree_Other";"Other";"Intersection of BONVIEW ST and EUGENIA AVE";9.0;"Bernal Heights";"INGLESIDE";37.74079;-122.4184;"""(37.7407885787454";" -122.418346958819)""";"Phone";"2008-12-26";"2008-12-26"
339023.0;"12/26/2008 11:47:15 AM";"12/30/2008 06:07:23 AM";"12/30/2008 06:07:23 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";""" 615 LEAVENWORTH ST";0.0;" CA";" 94109""";6.0;0.0;"CENTRAL";"37.78682";"-122.415";"2008-12-26";"2008-12-30"
339019.0;"12/26/2008 11:40:45 AM";"12/26/2008 03:07:06 PM";"12/26/2008 03:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Hazardous Materials";"Liquids - Oil/Paint/Other";"Intersection of 16TH ST and DOLORES ST";8.0;"Mission Dolores";"MISSION";37.76464;-122.4264;"""(37.7646456161497";" -122.426381726559)""";"Phone";"2008-12-26";"2008-12-26"
339017.0;"12/26/2008 11:39:32 AM";"12/26/2008 03:07:05 PM";"12/26/2008 03:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Catch Basin Maintenance";"Maintenance";"Maintenance";"Intersection of 16TH ST and DOLORES ST";8.0;"Mission Dolores";"MISSION";37.76464;-122.4264;"""(37.7646456161497";" -122.426381726559)""";"Phone";"2008-12-26";"2008-12-26"
339014.0;"12/26/2008 11:36:08 AM";"12/27/2008 06:07:19 AM";"12/27/2008 06:07:19 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 440 CASTRO ST";0.0;" CA";" 94114""";8.0;0.0;"MISSION";"37.7618";"-122.435";"2008-12-26";"2008-12-27"
339011.0;"12/26/2008 11:34:14 AM";"12/30/2008 06:07:19 AM";"12/30/2008 06:07:19 AM";"Closed";"NULL";"DPW Ops Queue";"Litter Receptacles";"Removal_From_Location";"Removal_From_Location";"Intersection of 8TH AVE and CALIFORNIA ST";1.0;"Inner Richmond";"RICHMOND";37.78471;-122.4667;"""(37.7847154578513";" -122.466694517924)""";"Phone";"2008-12-26";"2008-12-30"
339010.0;"12/26/2008 11:34:10 AM";"12/26/2008 03:58:00 PM";"12/26/2008 03:58:00 PM";"Closed";"sc enter ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG&E";"PG&E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-26"
339009.0;"12/26/2008 11:32:54 AM";"12/30/2008 06:07:23 AM";"12/30/2008 06:07:23 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Overflowing_City_Receptacle_or_Dumpster";"Overflowing_City_Receptacle_or_Dumpster";"Intersection of 8TH AVE and CALIFORNIA ST";1.0;"Inner Richmond";"RICHMOND";37.78471;-122.4667;"""(37.7847154578513";" -122.466694517924)""";"Phone";"2008-12-26";"2008-12-30"
339008.0;"12/26/2008 11:30:52 AM";"12/30/2008 06:07:19 AM";"12/30/2008 06:07:19 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Overflowing_City_Receptacle_or_Dumpster";"Overflowing_City_Receptacle_or_Dumpster";"Intersection of 8TH AVE and CALIFORNIA ST";1.0;"Inner Richmond";"RICHMOND";37.78471;-122.4667;"""(37.7847154578513";" -122.466694517924)""";"Phone";"2008-12-26";"2008-12-30"
280613.0;"09/12/2008 02:54:18 PM";"12/20/2010 10:04:25 AM";"12/20/2010 10:04:25 AM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Overgrown_Tree";"Blocking_sidewalk";"""217 LEXINGTON ST";0.0;" CA";" 94110""";9.0;0.0;"MISSION";"37.7598";"-122.421";"2008-09-12";"2010-12-20"
339004.0;"12/26/2008 11:28:40 AM";"12/26/2008 03:55:27 PM";"12/26/2008 03:55:27 PM";"Closed";"sc enter ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG&E";"PG&E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-26"
339002.0;"12/26/2008 11:26:27 AM";"12/26/2008 03:53:35 PM";"12/26/2008 03:53:35 PM";"Closed";"sc enter ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG&E";"PG&E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-26"
339001.0;"12/26/2008 11:26:24 AM";"12/27/2008 06:07:17 AM";"12/27/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Overflowing_City_Receptacle_or_Dumpster";"Overflowing_City_Receptacle_or_Dumpster";""" 330 CASTRO ST";0.0;" CA";" 94114""";8.0;0.0;"PARK";"37.76361";"-122.4356";"2008-12-26";"2008-12-27"
280682.0;"09/12/2008 04:07:41 PM";"06/26/2010 07:16:57 PM";"06/26/2010 07:16:57 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Damaged_Tree";"Other_enter_additional_details_below";"""925 SILVER AVE";0.0;" CA";" 94134""";9.0;0.0;"BAYVIEW";"37.72903";"-122.417";"2008-09-12";"2010-06-26"
338998.0;"12/26/2008 11:24:51 AM";"12/29/2008 06:07:15 AM";"12/29/2008 06:07:15 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-26";"2008-12-29"
338993.0;"12/26/2008 11:23:29 AM";"12/29/2008 06:07:15 AM";"12/29/2008 06:07:15 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-26";"2008-12-29"
338992.0;"12/26/2008 11:22:25 AM";"12/29/2008 06:07:16 AM";"12/29/2008 06:07:16 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-26";"2008-12-29"
338991.0;"12/26/2008 11:21:56 AM";"12/28/2008 09:07:07 AM";"12/28/2008 09:07:07 AM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Pole";"Pole - Not_Offensive";"Intersection of EDDY ST and MASON ST";6.0;"Tenderloin";"TENDERLOIN";37.78435;-122.4093;"""(37.7843492720258";" -122.409309341112)""";"Phone";"2008-12-26";"2008-12-28"
338990.0;"12/26/2008 11:20:52 AM";"12/29/2008 06:07:16 AM";"12/29/2008 06:07:16 AM";"Closed";"NULL";"DPW - Other - G";"General Request - PUBLIC WORKS";"request_for_service";"dpw_other - request_for_service";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-26";"2008-12-29"
338989.0;"12/26/2008 11:20:04 AM";"12/26/2008 12:02:27 PM";"12/26/2008 12:02:27 PM";"Closed";"Submitted a RCS to PUC. ";"311 Service Request Queue";"311 External Request";"Damaged_Property";"NULL";"""1434 43RD AVE";0.0;" CA";" 94122""";4.0;0.0;"TARAVAL";"37.75988";"-122.5025";"2008-12-26";"2008-12-26"
338988.0;"12/26/2008 11:19:57 AM";"12/28/2008 09:07:08 AM";"12/28/2008 09:07:08 AM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Signal_box";"Signal_box - Not_Offensive";"Intersection of 5TH ST and MARKET ST";6.0;"Downtown / Union Square";"TENDERLOIN";37.78399;-122.4081;"""(37.783991416435";" -122.408066608285)""";"Phone";"2008-12-26";"2008-12-28"
338982.0;"12/26/2008 11:05:36 AM";"12/30/2008 07:54:39 AM";"12/30/2008 07:54:39 AM";"Closed";"#273 12-29-08 @1300 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"NULL";""" 669 29TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77668";"-122.4889";"2008-12-26";"2008-12-30"
338980.0;"12/26/2008 11:03:32 AM";"12/30/2008 07:53:39 AM";"12/30/2008 07:53:39 AM";"Closed";"#273 12-29-08 @1300 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"dark - Toyota - truck - 8h13519";""" 669 29TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77668";"-122.4889";"2008-12-26";"2008-12-30"
338976.0;"12/26/2008 11:01:58 AM";"12/30/2008 07:52:36 AM";"12/30/2008 07:52:36 AM";"Closed";"#273 12-29-08 @1300 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"NULL";""" 669 29TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77668";"-122.4889";"2008-12-26";"2008-12-30"
338974.0;"12/26/2008 11:00:35 AM";"12/30/2008 07:51:32 AM";"12/30/2008 07:51:32 AM";"Closed";"#273 12-29-08 @1300 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"NULL";""" 669 29TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77668";"-122.4889";"2008-12-26";"2008-12-30"
338973.0;"12/26/2008 10:59:22 AM";"12/30/2008 07:50:43 AM";"12/30/2008 07:50:43 AM";"Closed";"#273 12-29-08 @1300 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"SSP Abandoned Vehicles";"NULL";""" 669 29TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77668";"-122.4889";"2008-12-26";"2008-12-30"
338972.0;"12/26/2008 10:58:20 AM";"12/28/2008 06:07:15 AM";"12/28/2008 06:07:15 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of GROVE ST and WEBSTER ST";5.0;"Hayes Valley";"NORTHERN";37.77698;-122.4297;"""(37.7769760606166";" -122.42968681157)""";"Phone";"2008-12-26";"2008-12-28"
338971.0;"12/26/2008 10:57:42 AM";"12/30/2008 07:49:12 AM";"12/30/2008 07:49:12 AM";"Closed";"#273 12-29-08 @1300 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"NULL";""" 669 29TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77668";"-122.4889";"2008-12-26";"2008-12-30"
338969.0;"12/26/2008 10:55:49 AM";"12/30/2008 07:48:19 AM";"12/30/2008 07:48:19 AM";"Closed";"#273 12-29-08 @1300 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car2door";"blue - Toyota - Volvo - waking";""" 669 29TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77668";"-122.4889";"2008-12-26";"2008-12-30"
338968.0;"12/26/2008 10:54:13 AM";"12/26/2008 02:07:05 PM";"12/26/2008 02:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"""3004 16TH ST";0.0;" CA";" 94103""";9.0;0.0;"MISSION";"37.7652";"-122.42";"2008-12-26";"2008-12-26"
338967.0;"12/26/2008 10:53:26 AM";"12/26/2008 01:07:04 PM";"12/26/2008 01:07:04 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Hazardous Materials";"Liquids - Oil/Paint/Other";"""1031 IRVING ST";0.0;" CA";" 94122""";5.0;0.0;"TARAVAL";"37.76378";"-122.469";"2008-12-26";"2008-12-26"
338966.0;"12/26/2008 10:51:27 AM";"12/26/2008 02:07:04 PM";"12/26/2008 02:07:04 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Overgrown_Tree";"Blocking_sidewalk";""" 120 TOPEKA AVE";0.0;" CA";" 94124""";10.0;0.0;"BAYVIEW";"37.73372";"-122.3991";"2008-12-26";"2008-12-26"
338964.0;"12/26/2008 10:48:15 AM";"12/28/2008 04:41:39 AM";"12/28/2008 04:41:39 AM";"Closed";"NULL";"DPW - Bureau of Street Environmental Services - G";"General Request - PUBLIC WORKS";"compliment";"bses - compliment";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-28"
338960.0;"12/26/2008 10:43:33 AM";"12/30/2008 03:07:09 PM";"12/30/2008 03:07:09 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Building_commercial";"Building_commercial - Post_Abatement_Inspection";""" 627 VALLEJO ST";0.0;" CA";" 94133""";3.0;0.0;"CENTRAL";"37.79838";"-122.408";"2008-12-26";"2008-12-30"
338959.0;"12/26/2008 10:41:40 AM";"12/27/2008 06:07:17 AM";"12/27/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";""" 519 GUERRERO ST";0.0;" CA";" 94110""";8.0;0.0;"MISSION";"37.7628";"-122.4237";"2008-12-26";"2008-12-27"
338952.0;"12/26/2008 10:32:54 AM";"12/27/2008 06:07:17 AM";"12/27/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of MARKET ST and NOE ST";8.0;"Castro";"MISSION";37.76419;-122.4331;"""(37.7641956986082";" -122.433074510661)""";"Phone";"2008-12-26";"2008-12-27"
338950.0;"12/26/2008 10:31:22 AM";"12/26/2008 11:23:45 AM";"12/26/2008 11:23:45 AM";"Closed";"see sr # 338870 ";"DPT Abandoned Vehicles Work Queue";"Abandoned Vehicle";"Abandoned Vehicle - Car4door";"grey  - volvo - DL - 4EXJ788";"""3618 22ND ST";0.0;" CA";" 94114""";8.0;0.0;"MISSION";"37.75496";"-122.4283";"2008-12-26";"2008-12-26"
338949.0;"12/26/2008 10:31:17 AM";"12/27/2008 06:07:17 AM";"12/27/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""2375 MARKET ST";0.0;" CA";" 94114""";8.0;0.0;"MISSION";"37.76284";"-122.4343";"2008-12-26";"2008-12-27"
338948.0;"12/26/2008 10:29:48 AM";"12/26/2008 03:07:06 PM";"12/26/2008 03:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Litter Receptacles";"Damaged_City_Can";"Missing_liner";"Intersection of 16TH ST and SANCHEZ ST";8.0;"Castro";"MISSION";37.76437;-122.4309;"""(37.7643733732997";" -122.430882257378)""";"Phone";"2008-12-26";"2008-12-26"
338945.0;"12/26/2008 10:26:02 AM";"12/26/2008 03:07:06 PM";"12/26/2008 03:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Overflowing_City_Receptacle_or_Dumpster";"Overflowing_City_Receptacle_or_Dumpster";"Intersection of 16TH ST and SANCHEZ ST";8.0;"Castro";"MISSION";37.76437;-122.4309;"""(37.7643733732997";" -122.430882257378)""";"Phone";"2008-12-26";"2008-12-26"
338940.0;"12/26/2008 10:21:51 AM";"12/30/2008 09:07:09 AM";"12/30/2008 09:07:09 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of PORTOLA DR and WOODSIDE AVE";7.0;"Miraloma Park";"INGLESIDE";37.74553;-122.4516;"""(37.7455341106614";" -122.451623935751)""";"Phone";"2008-12-26";"2008-12-30"
338936.0;"12/26/2008 10:16:19 AM";"12/26/2008 11:07:04 AM";"12/26/2008 11:07:04 AM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Building_other";"Building_other - Not_Offensive";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-26";"2008-12-26"
338934.0;"12/26/2008 10:08:09 AM";"12/27/2008 08:07:05 AM";"12/27/2008 08:07:05 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 950 GENEVA AVE";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.7159";"-122.44";"2008-12-26";"2008-12-27"
338932.0;"12/26/2008 10:06:12 AM";"12/31/2008 02:27:06 PM";"12/31/2008 02:27:06 PM";"Closed";"NULL";"DPW BSSR Queue";"Street Defects";"Pavement_Defect";"Pavement_Defect";"""1872 SAN JOSE AVE";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.72738";"-122.4415";"2008-12-26";"2008-12-31"
338926.0;"12/26/2008 09:59:55 AM";"12/28/2008 06:07:13 AM";"12/28/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"Intersection of 40TH AVE and IRVING ST";4.0;"Outer Sunset";"TARAVAL";37.76257;-122.4996;"""(37.7625692531424";" -122.499627349951)""";"Phone";"2008-12-26";"2008-12-28"
338924.0;"12/26/2008 09:56:34 AM";"12/27/2008 07:07:05 AM";"12/27/2008 07:07:05 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of KEITH ST and THOMAS AVE";10.0;"Bayview";"BAYVIEW";37.72935;-122.3894;"""(37.7293538742564";" -122.389418879107)""";"Phone";"2008-12-26";"2008-12-27"
338921.0;"12/26/2008 09:51:55 AM";"12/28/2008 06:07:13 AM";"12/28/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"""1914 FILBERT ST";0.0;" CA";" 94123""";2.0;0.0;"NORTHERN";"37.79885";"-122.4314";"2008-12-26";"2008-12-28"
338919.0;"12/26/2008 09:50:16 AM";"12/26/2008 05:00:25 PM";"12/26/2008 05:00:25 PM";"Closed";"Done per Bob Palacio ";"RPD Park Service Area 6 Queue";"Rec and Park Requests";"Park - Neighborhood_Services_Area";"TrashDumping";"""Precita Park";0.0;" SAN FRANCISCO";" CA";0.0;9.0;"Bernal Heights";"INGLESIDE";"37.7471";"2008-12-26";"2008-12-26"
338915.0;"12/26/2008 09:46:22 AM";"12/28/2008 06:07:15 AM";"12/28/2008 06:07:15 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of 13TH ST and DIVISION ST";6.0;"Mission";"MISSION";37.76941;-122.4109;"""(37.7694111246157";" -122.410931014251)""";"Phone";"2008-12-26";"2008-12-28"
338910.0;"12/26/2008 09:22:46 AM";"12/28/2008 06:07:05 PM";"12/28/2008 06:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Automotive";"Tires";""" 470 URBANO DR";0.0;" CA";" 94127""";7.0;0.0;"TARAVAL";"37.72357";"-122.4691";"2008-12-26";"2008-12-28"
338909.0;"12/26/2008 09:21:23 AM";"12/28/2008 06:07:06 PM";"12/28/2008 06:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 470 URBANO DR";0.0;" CA";" 94127""";7.0;0.0;"TARAVAL";"37.72357";"-122.4691";"2008-12-26";"2008-12-28"
338908.0;"12/26/2008 09:19:47 AM";"12/28/2008 06:07:12 AM";"12/28/2008 06:07:12 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of CESAR CHAVEZ ST and EVANS AVE";10.0;"Produce Market";"BAYVIEW";37.74968;-122.3973;"""(37.7496845826706";" -122.397285555195)""";"Phone";"2008-12-26";"2008-12-28"
